timestamp,Accel_Time (s),Accel_X (m/s^2),Accel_Y (m/s^2),Accel_Z (m/s^2),Time (s),X (hPa),Gyro_Time (s),Gyro_X (rad/s),Gyro_Y (rad/s),Gyro_Z (rad/s),LinAccel_Time (s),LinAccel_X (m/s^2),LinAccel_Y (m/s^2),LinAccel_Z (m/s^2),app,H,Inclination (degrees)
0,0.5026262752994687,1.2801478875634364,8.696596027834806,4.490344616549233,-0.580319583,1016.4224240000004,0.512680996420165,-0.0007824477575564192,0.0013806389659526469,-0.0007843441444310978,0.512680996420165,0.0208532294999979,0.06955070197199342,0.03818243907081805,Red,8.804290394647232,32.58568193140803
0,1.1060645819597614,1.2800563136624081,8.69658165569969,4.778173769220235,0.420255417,1016.4224240000004,1.1161193201248556,-0.00036209268583550823,0.0013806391627528955,-0.0007668029972533177,1.1161193201248556,0.020853229499998165,0.06955069990177126,0.03818243884252764,Red,8.804273775284255,38.51349282548558
1,1.763948652078885,1.2798983227538927,8.696542637599991,4.992268666372788,1.420831417,1016.4224240000004,1.7740034048862503,-2.5832376708305628e-05,0.0013806421476504158,-0.000745256424639522,1.7740034048862503,0.0208532295,0.06955069789227555,0.03818243871924686,Red,8.804226818130225,43.578390128931396
2,2.490670152171349,1.2796827067596874,8.696469418910375,5.094089896701432,2.421410417,1016.4224240000004,2.500724914872594,0.00012016873183624439,0.001380649935603355,-0.0007280903931875378,2.500724914872594,0.02085322950000445,0.06955069734336232,0.03818243893092941,Red,8.804137061334941,47.070203649654175
3,3.2587155451049545,1.279468429563802,8.696361208488806,5.1266879583590965,3.421984417,1016.4224240000004,3.2687703122155103,3.169240345200991e-05,0.0013806642683503,-0.0007327563958558274,3.2687703122155103,0.020853229500012317,0.06955070069145643,0.03818243981568811,Red,8.804002291718728,48.902441258292455
4,4.038340358524809,1.2793974543956685,8.696238961596732,5.193843198042365,4.422559417,1016.4224240000004,4.04839512696163,-0.0002060789163359564,0.0013806850873040208,-0.0007872600160704849,4.04839512696163,0.020853229500023322,0.06955071129151112,0.038182441752646214,Red,8.803846569820648,49.678691471874686
4,4.830152368257589,1.279720016040678,8.69616261646456,5.365318988476544,4.973513417,1016.4224240000004,4.840207139035506,-0.00045977420218322137,0.0013807080109343674,-0.0009268684207391965,4.840207139035506,0.020853229500034737,0.06955073253067727,0.03818244497246572,Red,8.803741876725201,50.14002017998085
5,5.659892958537184,1.280785072090059,8.696247368787953,5.6132495545476875,5.974087417,1016.4224240000004,5.669947734871806,-0.0006516173254176266,0.0013807210494226811,-0.001181387940035966,5.669947734871806,0.020853229500039677,0.06955076566014712,0.038182449195397095,Red,8.803829230387109,50.66409148102162
6,6.54679715567446,1.2829526428011988,8.696666978077628,5.843604485117929,6.974659417,1016.4224240000004,6.556851940081287,-0.0007661950462614802,0.0013807016190414561,-0.0015479137580103157,6.556851940081287,0.02085322950002571,0.06955080593899302,0.03818245308808724,Red,8.804324714485949,51.22089854891669
7,7.4878935219077665,1.2863742259972,8.6976234979051,5.971808931124301,7.975234417,1016.4224240000004,7.49794831555761,-0.0008179819267281133,0.0013806162341122952,-0.0019461979339526062,7.49794831555761,0.02085322949997507,0.06955083720937989,0.03818245363638347,Red,8.805485017654819,51.60857836903397
8,8.467263987641614,1.2905971557962788,8.699255454337745,5.957040692271591,8.975818417,1016.4224240000004,8.47731879143117,-0.0008298565252724434,0.001380426886666992,-0.002205094727199439,8.47731879143117,0.020853229499868692,0.06955082621765069,0.03818244572459666,Red,8.807497412480913,51.65458589452454
9,9.467915742601884,1.294001074856721,8.701456934565114,5.791930690373184,9.976396417,1016.4224240000004,9.477970558117443,-0.0008219505657174177,0.0013801094569147068,-0.0021713849926145216,9.477970558117443,0.020853229499696823,0.06955072003172683,0.038182422489913596,Red,8.810258605475385,51.29311204112909
10,10.476997864232928,1.2939691019776045,8.703599107822297,5.503903160235979,10.97697042,1016.4224240000004,10.487052693812945,-0.0008077794254980805,0.0013796892342864888,-0.0018614771861446605,10.487052693812945,0.020853229499478636,0.06955045264731768,0.03818237732293025,Red,8.813028931306507,50.57753152276063
11,11.486899574894935,1.2888643516916467,8.704197414708208,5.171255244484095,11.97755042,1016.4224240000004,11.496954420847896,-0.0007944446495292135,0.0013792946706044549,-0.0014417691682246801,11.496954420847896,0.020853229499290866,0.06954996953571302,0.038182308548249166,Red,8.814010602448416,49.66801083248949
12,12.4943443645999,1.27980679499683,8.70066467607837,4.901129186053437,12.97812342,1016.4224240000004,12.50439922797255,-0.0007845070028693837,0.001379220165158016,-0.0010727133605372844,12.50439922797255,0.020853229499299512,0.06954927960927652,0.03818222753805841,Red,8.810017655561541,48.81798434081421
13,13.498791350301135,1.2701766544319169,8.689433716019671,4.769786344384431,13.97870342,1016.4224240000004,13.508846230000824,-0.0007781124341764075,0.0013799696908644282,-0.0008259963261691356,13.508846230000824,0.020853229499778324,0.06954853963912659,0.03818216983869977,Red,8.796583764784812,48.362630794645476
14,14.500918198133526,1.2640059076824708,8.666894971535715,4.788405960332248,14.97927742,1016.4224240000004,14.510973091752483,-0.0007747318507512618,0.0013822254929720633,-0.0007028013202000794,14.510973091752483,0.020853229501083124,0.0695481621090539,0.03818220632341517,Red,8.769060304612715,48.67440269211577
15,15.501636544470482,1.2635039317835073,8.631695530677918,4.906178323715824,15.97985542,1016.4224240000004,15.511691450424967,-0.0007743355480352642,0.0013866557377401009,-0.0006715083255736036,15.511691450424967,0.020853229503536005,0.06954890934607805,0.038182447118696596,Red,8.725395532854227,50.01460892158664
16,16.501662567325212,1.267301370312631,8.588833462802178,5.031190846324064,16.98042742,1016.4224240000004,16.511717485789884,-0.0007779920429117481,0.0013934577494005714,-0.0006979172358793439,16.511717485789884,0.02085322950716679,0.06955189287963931,0.038183025458503085,Red,8.671169670602373,52.303771057372145
17,17.5014087596272,1.2723114724737996,8.552885127047608,5.08108442257167,17.98100542,1016.4224240000004,17.511463691579788,-0.0007878437432548693,0.0014015592731188738,-0.0007623441684264326,17.511463691579788,0.02085322951127781,0.06955834363873846,0.03818404346774332,Red,8.623401456072349,55.07172639689689
18,18.501024694494106,1.276490078597368,8.544048550093635,5.027110861329712,18.98158042,1016.4224240000004,18.51107964090792,-0.0008062731511105092,0.001407513397331932,-0.000859553481318689,18.51107964090792,0.020853229513865076,0.06956897721752277,0.03818546115824937,Red,8.605249400908258,57.77057860053976
19,19.50051059361608,1.2792494913217463,8.574169801253477,4.887720017635115,19.98216042,1016.4224240000004,19.510565555580946,-0.0008339552814129533,0.0014043736908989789,-0.0009845842448395047,19.510565555580946,0.02085322951106998,0.06958279308972345,0.038186920414632085,Red,8.629868781373496,60.08997508437515
20,20.499867343290315,1.280773343454807,8.630558901389909,4.714615533453374,20.98273542,1016.4224240000004,20.509922321887586,-0.0008665478499775104,0.0013812566596335149,-0.0011232099901500954,20.509922321887586,0.020853229497063218,0.06959528745454774,0.038187526543796195,Red,8.683938829959553,61.86247435020223
21,21.499214196511513,1.2815137432296537,8.6762795006237,4.586868025154365,21.98331142,1016.4224240000004,21.509269192372194,-0.0008901920484736144,0.0013248552074893003,-0.001275550155866166,21.509269192372194,0.020853229465051824,0.06959641376604275,0.03818566981027178,Red,8.729109065926973,62.84943027822707
22,22.498752838449317,1.28188265348883,8.676096448724165,4.572089907925001,22.98388842,1016.4224240000004,22.50880785183556,-0.0008769864809660622,0.0012246891009601401,-0.0014721249021979294,22.50880785183556,0.020853229410348458,0.06956926509995862,0.03817906048658332,Red,8.728694562851988,62.85852648680394
23,23.49861544457963,1.2820849839217712,8.625500347928554,4.674799465543455,23.98446642,1016.4224240000004,23.508670475871195,-0.0007832775774491002,0.0010839763350652383,-0.0017201455329928495,23.508670475871195,0.02085322933643041,0.06949136640080761,0.03816525822754959,Red,8.677035512469383,62.02982168293025
24,24.498796188602473,1.2820354591353484,8.55070775613008,4.8362338923062245,24.98504042,1016.4224240000004,24.508851238437625,-0.000555838046671064,0.0009370150790358032,-0.0019400204475791692,24.508851238437625,0.020853229264280678,0.06934144443222968,0.03814305291313127,Red,8.599915434649134,60.834461747805705
25,25.499204304392748,1.281330454572171,8.482774583490748,4.987074772302908,25.98561842,1016.4224240000004,25.509259373273956,-0.00016708669429113608,0.0008481463230390593,-0.0020119422480758082,25.509259373273956,0.020853229243574155,0.0691150422374054,0.038115005583730016,Red,8.528861634062931,59.75406524029659
26,26.499724220181022,1.2792923233710074,8.438914131005513,5.086926290212912,26.98619442,1016.4224240000004,26.509779308239278,0.0003213098291332321,0.000863510169678102,-0.001897953486693743,26.509779308239278,0.020853229361021807,0.0688513530309186,0.03809113882478076,Red,8.482207301018743,59.05063500111375
27,27.500238069476207,1.2751534902558472,8.424107453805842,5.121140813441675,27.98677442,1016.4224240000004,27.51029317676702,0.0007320299014729264,0.0009697045804714421,-0.0016595705393452308,27.51029317676702,0.020853229736376218,0.06863963143314931,0.03809299949893264,Red,8.466413689421364,58.805911217850756
28,28.500629006704997,1.2684835913144388,8.438342625782411,5.085743909408898,28.98734942,1016.4224240000004,28.510684133325483,0.0008552759801312757,0.0011160566995153639,-0.0013764225914152089,28.510684133325483,0.020853230491157993,0.06856764254354103,0.038155967940300885,Red,8.48314205530564,59.03029898221721
29,29.500785841686756,1.2599573663831263,8.47890586931574,4.982993369046256,29.98792842,1016.4224240000004,29.51084098725283,0.0006330923885750523,0.0012542777626737918,-0.0011142605351157956,29.51084098725283,0.020853231671740732,0.06866429038271125,0.03832580988599754,Red,8.531179014350947,59.696814794200314
30,30.500629194287676,1.2524714904620136,8.538595941397915,4.826595423644434,30.98850442,1016.4224240000004,30.5106843574617,0.0002463612916249738,0.0013543129174610432,-0.0009201701367826054,30.5106843574617,0.020853233112145222,0.0688893432070209,0.03864353537853769,Red,8.60402285802118,60.709281146106676
31,31.500176492579907,1.250416219522219,8.602495063731922,4.6518368945810025,31.98907742,1016.4224240000004,31.510231671529677,-4.481797078536784e-05,0.0014044742656837206,-0.0008044113497105944,31.510231671529677,0.020853234240463307,0.06915642436797872,0.03911182837529003,Red,8.686100181436636,61.83919075351865
32,32.49959869932616,1.2552719689741352,8.64891168099151,4.514727830291717,32.98965742,1016.4224240000004,32.50965389286991,-9.210171794759507e-05,0.0014021155700892321,-0.0007489399759854763,32.50965389286991,0.020853233875254167,0.06938469703700989,0.03963877466916818,Red,8.753443654386794,62.73092754808245
