timestamp,Accel_Time (s),Accel_X (m/s^2),Accel_Y (m/s^2),Accel_Z (m/s^2),Time (s),X (hPa),Gyro_Time (s),Gyro_X (rad/s),Gyro_Y (rad/s),Gyro_Z (rad/s),LinAccel_Time (s),LinAccel_X (m/s^2),LinAccel_Y (m/s^2),LinAccel_Z (m/s^2),app,H,Inclination (degrees)
0,0.5031999798009386,0.4261007645345807,5.204325638018074,8.38128928670966,-0.56025525,1016.4751358562063,0.5132570439690918,-0.00036831607267353097,0.001866878668618374,-0.0008508267763411948,0.5132570439690918,0.13641717828674668,0.09260607312474686,0.1068434942695757,Red,5.4252594782394254,32.960276107270246
0,1.1068071380926467,0.20539006034184415,5.209361671180655,8.360229474721033,0.44031975,1016.4751312962483,1.1168642038770196,-0.000362959550904501,0.0018668882629939742,-0.0009320682845861062,1.1168642038770196,0.13643329287697387,0.09260607314975537,0.10684349426957442,Red,5.415574243386854,30.52920491623634
1,1.7648859552607503,0.05741441538129345,5.326436364599722,8.271056916819731,1.44089675,1016.4751278998497,1.7749430213310786,-0.0003557686899218067,0.0018669190423309496,-0.0009142850467256394,1.7749430213310786,0.13647615537026872,0.09260607264761322,0.10684349426957218,Red,5.503705320290553,27.978223316400218
2,2.4918214594944614,0.014385261664732961,5.606956614516265,8.081611525572267,2.44147375,1016.4751295421415,2.5018785235383474,-0.00034601509643170244,0.0018669810232112615,-0.0007227276897481405,2.5018785235383474,0.13655579751325148,0.09260607119668089,0.10684349426956911,Red,5.736084069988825,25.334960413313574
3,3.260067491777474,0.050085393545479855,5.999863244838685,7.822942582046485,3.44204875,1016.4751423170587,3.270124551606988,-0.0003354471194908319,0.0018670780761319283,-0.0002899857547526851,3.270124551606988,0.1366724804997929,0.0926060683957101,0.10684349426956602,Red,6.069941566428271,22.82470968817327
4,4.039823866570695,0.11212182055186093,6.3793486057033295,7.567204053038822,4.44262375,1016.4751737103221,4.049880921487808,-0.0003287307044770962,0.0018671966529880996,0.00040428404720549286,4.049880921487808,0.13680262591555667,0.09260606415511925,0.10684349426956488,Red,6.405704684571837,20.754224219795123
4,4.831626783791089,0.16157971064156043,6.63046425546286,7.371356765485439,4.99357475,1016.475229686294,4.841683834855803,-0.00033040112242335875,0.0018672898651126819,0.0012552437360027625,4.841683834855803,0.13688031623051541,0.09260605919888396,0.10684349426956927,Red,6.664762682076799,19.29158970883142
5,5.661143386799082,0.18418640413934018,6.690482159727137,7.2537876210286,5.99415575,1016.475308625381,5.67120043579115,-0.00034002178720048294,0.001867260705305092,0.002004534228360163,5.67120043579115,0.13678015455304018,0.09260605574858366,0.10684349426958414,Red,6.820365296294183,18.43621205305272
6,6.547564929621391,0.18533022128337856,6.534087357140559,7.211970271892675,6.99472875,1016.4753915946949,6.557621977967059,-0.0003519281526742712,0.0018669541628481368,0.002367558172232296,6.557621977967059,0.13631462060089253,0.09260605820160066,0.10684349426961469,Red,6.873791488707674,18.1791358734498
7,7.487979897269215,0.1762016486623156,6.165025276164541,7.243422887643198,7.99531475,1016.4754300955663,7.498036945819351,-0.0003596562716862192,0.001866176035424716,0.0021986793790670363,7.498036945819351,0.1352682715676234,0.09260607335185912,0.10684349426966323,Red,6.826793932849716,18.573618107945215
