timestamp,Accel_Time (s),Accel_X (m/s^2),Accel_Y (m/s^2),Accel_Z (m/s^2),Time (s),X (hPa),Gyro_Time (s),Gyro_X (rad/s),Gyro_Y (rad/s),Gyro_Z (rad/s),LinAccel_Time (s),LinAccel_X (m/s^2),LinAccel_Y (m/s^2),LinAccel_Z (m/s^2),app,H,Inclination (degrees)
0,0.501021284302071,0.19569513921677828,7.695216462849034,5.952854566867933,-0.5459885834,1015.2323910000002,0.5084931788014803,-0.0011799806581377558,0.0010076563416913785,-0.0011189321725020018,0.5084931788014803,0.002976209014092283,-0.0031687702844617133,0.0029597131820231003,Instagram,7.754531486674606,52.470602655487156
0,0.9121360882867043,0.16960999881456687,7.71337947911845,6.075198536352501,0.4606594166,1015.2323910000002,0.5961030786179287,-0.0011799806619258275,0.0008011486909550455,-0.0011189174563834834,0.5961030786179287,0.002976209017231583,-0.003169082039941713,0.002806180068414292,Instagram,7.759950076740145,51.67936191775725
0,1.3752211273076786,0.15554536599424354,7.720839170704763,6.171511892586236,-0.5459885834,1015.2323910000002,0.7709145307843898,-0.0011799806616169008,0.000593596479934715,-0.0011189215734969326,0.7709145307843898,0.002976209021726208,-0.0031694669686540677,0.0026023603188947884,Instagram,7.7558193299855755,51.03374545472542
0,1.9254391571372995,0.16208732143744092,7.710239850481438,6.223521738053728,0.4606594166,1015.2323910000002,1.1019957688160875,-0.0011799806515850387,0.0004204727835848328,-0.0011189686224885238,1.1019957688160875,0.00297620902656623,-0.003169777554983387,0.002330713649470991,Instagram,7.7357903986630205,50.6148573695723
1,2.5678786324892746,0.1884184416955053,7.6827440649947,6.233348079413014,1.467288417,1015.2323910000002,1.6085591685524878,-0.0011799806245568097,0.0003550386626355106,-0.001119088919907024,1.6085591685524878,0.0029762090290793644,-0.0031697050392912826,0.002026479760351955,Instagram,7.701301119589717,50.332712077747125
2,3.2793134248712263,0.22395834522157965,7.64881311503939,6.2191515267818245,2.473889417,1015.2323910000002,2.255111294368233,-0.0011799805740219358,0.00043580355663281733,-0.001119308029069095,2.255111294368233,0.00297620902431301,-0.0031687518686801777,0.0017577762774602162,Instagram,7.662647438569102,49.97655881468322
3,4.029038866532286,0.25567413607204315,7.624272575659517,6.192688703957396,3.480512417,1015.2323910000002,2.986606371623967,-0.0011799804995741947,0.0006102616004276282,-0.001119623289674371,2.986606371623967,0.002976209005027755,-0.0031662883614247007,0.0015761930207128009,Instagram,7.6357045119562255,49.429657740873935
3,4.8101500163079995,0.2760881138722787,7.621552967320632,6.153454682787892,3.830584417,1015.2323910000002,3.773533967391874,-0.0011799804158597839,0.0007896857423649523,-0.0011199654093842501,3.773533967391874,0.0029762089631763765,-0.003161776338800852,0.0014949290849027707,Instagram,7.632816493359272,48.79477640436874
4,5.640017122302011,0.28556748408171756,7.639450044634407,6.104748764881082,4.904347417,1015.2323910000001,4.6176029642539405,-0.001179980364415704,0.0009227958436823361,-0.0011201489734813854,4.6176029642539405,0.00297620889401469,-0.0031552510573023694,0.0015035563923924914,Instagram,7.652067611159243,48.30354804489095
5,6.531299171540004,0.2865249902198172,7.667039983430899,6.057352123028204,5.978116417,1015.2323910000002,5.522890252279894,-0.001179980424771165,0.0010008407119087316,-0.001119828457459894,5.522890252279894,0.0029762088039009863,-0.0031481138589095113,0.0015835068557109382,Instagram,7.681518399118668,48.09777989593728
6,7.477055219859589,0.27707259541363405,7.6981686656046895,6.016364878581508,,1015.2323910000005,6.4789290661658665,-0.0011799807165074263,0.0010348939428632639,-0.001118496321966747,6.4789290661658665,0.0029762087219329897,-0.0031441594238616776,0.001708345231505776,Instagram,7.714268871449634,48.09266243384253
7,8.459761787971276,0.25560707998298565,7.73196562498696,5.9801929836208325,7.051863417,1015.2323910000009,7.467567261961218,-0.0011799813780683285,0.001041113106972447,-0.0011155842962394704,7.467567261961218,0.0029762087132747922,-0.003150499894069871,0.0018318428071238727,Instagram,7.749162031455137,48.085522130345396
8,9.462384161767767,0.2280720547957018,7.764040221738799,5.949943319418252,8.125647417,1015.2323910000019,8.472555593235604,-0.0011799825031001917,0.001033309169944341,-0.0011107484304258904,8.472555593235604,0.0029762088878667655,-0.0031776351302811507,0.0018908781883380764,Instagram,7.7818269765551396,47.93970059430615
9,10.472667808177654,0.2043290617229754,7.788268060628214,5.928895177910976,9.199433417,1015.2323910000036,9.482943769332703,-0.0011799840155182282,0.0010206317749065945,-0.0011044130028921646,9.482943769332703,0.0029762093922577845,-0.0032374085803523515,0.0018523748312005554,Instagram,7.806278733462232,47.61718115795808
10,11.483495881158124,0.19180836298717302,7.802713966675791,5.917330536585205,10.27319942,1015.2323910000055,10.492905628549005,-0.001179985477800513,0.0010081387427720123,-0.0010985859800709918,10.492905628549005,0.002976210365890466,-0.003337177214920594,0.001747959687020017,Instagram,7.820737554869634,47.133708026523884
11,12.491662614808051,0.19559587505777165,7.809209617594565,5.91281616238301,11.34696142,1015.2323910000064,11.500160168895807,-0.0011799858628331896,0.000998585901602962,-0.001097799292373494,11.500160168895807,0.002976211839848308,-0.0034686208775797805,0.0016358112715068756,Instagram,7.827157598789206,46.54723259937459
12,13.496480902832529,0.22019288487264227,7.810644281939393,5.912457768018888,12.42074042,1015.2323910000047,12.504375258957463,-0.0011799833865892809,0.0009943873955235922,-0.001109736877266749,12.504375258957463,0.0029762135624007324,-0.003590880358324037,0.0015507140339782732,Instagram,7.8285045883237645,45.96574545684458
