timestamp,Accel_Time (s),Accel_X (m/s^2),Accel_Y (m/s^2),Accel_Z (m/s^2),Time (s),X (hPa),Gyro_Time (s),Gyro_X (rad/s),Gyro_Y (rad/s),Gyro_Z (rad/s),LinAccel_Time (s),LinAccel_X (m/s^2),LinAccel_Y (m/s^2),LinAccel_Z (m/s^2),app,H,Inclination (degrees)
0,0.5037684270262742,0.3961185629720453,6.280052246870351,7.702139155779178,-0.58874225,1010.2475740000003,0.5138226870520863,0.0002777683174279612,9.130470385298832e-05,6.44748143519484e-05,0.5138226870520863,-0.01777204432447384,0.07735316964791421,0.10999409833375345,TikTok,6.289078587863438,34.13208685261011
0,1.1071769489976264,0.37125607185521253,6.2729318009775765,7.705142444478003,0.41183375,1010.2475740000003,1.117231212404921,0.0002777506306019549,-3.546482793373835e-06,-3.942375440464057e-05,1.117231212404921,-0.017639402130492664,0.07735323206015585,0.10999239934883022,TikTok,6.283772271976931,35.566593315325306
1,1.765028456183129,0.3490398662745658,6.267042768050942,7.708914743845754,1.41241375,1010.2475740000003,1.7750827244951304,0.0002777735945483015,-0.0001234893066725795,-0.00012259758696869506,1.7750827244951304,-0.017572443732503207,0.0773533408968679,0.1099878740892694,TikTok,6.277375949653621,36.88934690747611
2,2.491713962011437,0.33197430549801704,6.263593600936615,7.713563033704148,2.41298875,1010.2475740000003,2.5017682370826786,0.00027788002380910024,-0.0002746484421794107,-0.0001588292639263337,2.5017682370826786,-0.01764385752638246,0.07735349105616597,0.10997946012348113,TikTok,6.269863423702419,37.953203538764875
3,3.2597215042212895,0.32101170286505176,6.263229845033091,7.715972008618555,3.41356575,1010.2475740000003,3.2697757867339536,0.00027811907962695847,-0.000426724546498687,-0.00013718150723244038,3.2697757867339536,-0.017948155797137315,0.07735364316904098,0.10996712553149386,TikTok,6.265246756757184,38.67356422415581
4,4.03930842472062,0.3150722074129753,6.265312989285236,7.71042587528453,4.41414075,1010.2475740000003,4.049362713882178,0.00027852316449194267,-0.0005159471442079862,-7.863590223560992e-05,4.049362713882178,-0.018580745590510327,0.07735370058827666,0.10995335564206954,TikTok,6.270525527966726,39.09608707678528
4,4.831082814561747,0.31222096420639356,6.269313458004782,7.693550966450424,4.96509275,1010.2475740000003,4.8411371091123305,0.00027906290393388695,-0.0004896975109932943,-1.599636611194575e-05,4.8411371091123305,-0.019575848198248057,0.07735349108373855,0.10994510925164235,TikTok,6.289671131414572,39.33017436387897
5,5.660784959779057,0.31088624827242456,6.275226719401411,7.669105900766408,5.96589375,1010.2475740000003,5.6708392589784555,0.0002795784707209136,-0.00035881530289442125,3.177455255087891e-05,5.6708392589784555,-0.020791915259893375,0.07735277190329133,0.10995563349856816,TikTok,6.318181118994973,39.4512987300509
6,6.547648815003876,0.31050091983656597,6.280795342320939,7.647779714146679,6.96624375,1010.2475740000003,6.557703118786372,0.00027969848804548975,-0.00018869016124274492,6.121256973255895e-05,6.557703118786372,-0.02186087670784924,0.07735128812829214,0.11000475007069584,TikTok,6.3435641063478,39.47892029589683
7,7.488702551924717,0.31178783200692695,6.281982261081881,7.640319220755495,7.96682275,1010.2475740000003,7.498756860516094,0.00027878185078726646,-4.0594154001366575e-05,7.623207396680342e-05,7.498756860516094,-0.022415487077162094,0.07734892199053613,0.11011525118691749,TikTok,6.353382288421482,39.44422152466554
